,full_text,categoria
25,@reeeegiiiiss Emoji,neutro
26,"Esta manana la comunidad Triqui del Poblado Miguel Aleman, recibio apoyos alimentarios del grupo Amigos de los Capuchinos, desde California envian apoyo a traves del Padre David Beaumont. El equipo de   @Transforma_hmo apoyo con la logistica. Muchas gracias a todos. https://t.co/tEdnYkKlhs",neutro
27,"#EnPortada | ?Como protegen los zapatistas su territorio del coronavirus? Con un territorio difuso y extenso, el EZLN ha apostado por la prevencion y la desmovilizacion fisica de los habitantes.
Por: @orsettabellani
: Isabel Mateos
https://t.co/i38ZyBmjNs",neutro
28,"En unos minutos se subiran los primeros resultados de las elecciones presidenciales en Republica Dominicana, parece que domina el panorama el candidato Luis Abinader. Es una dura derrota para Leonel Fernandez, un amigo del chavismo que apoya la dictadura. Buenas noticias.",neutro
29,Encontrarle un tatuaje intimo a la chica puede ser muy exitante conooooo,neutro
30,No crean eso que dicen de mi. Yo no soy ninguna fuckgirl. ,neutro
31,"Muy grave declaracion de Vladimir Padrino Lopez. Asegurar que impedira a la oposicion asumir el poder en cualquier caso, oficializa su desprecio  a la democracia y al proceso electoral. Anda envalentonado despues de los ascensos. Siente que doblego a Diosdado y controlo a Maduro.",neutro
32,"En primer ano de gobierno de @lopezobrador_ ,de cada 100 pesos solo 12 fueron para inversion fisica e infraestructura. Auditoria Superior de la Federacion. 
#LaGranEstafaDeLopezObrador  htps://www.eluniversal.com.mx/nacion/@El_Universal_Mx",neutro
33,No les da verguenza subir que estan en un restaurante o en una fiesta??? ,neutro
34,@NeroMX_ @SoyPan__ No esta en mi vocabulario,neutro
35," #ConferenciaDePrensa, sobre el panorama epidemiologico de casos #COVID19 en Mexico. 5 de Julio de 2020
#GraciasPorCuidarnos #PeriodicoEnfoque https://t.co/i4ERMV4UFM",neutro
36,@por_PatriciaV Hay bancos que tienen que mandar un ROS a la UAF por noticias de ese periodico y resulta que el cliente ha tenido buen manejo de sus cuentas bancarias. Hay de todo pero de verdad que muchas veces se les ha ido la mano en pollo,neutro
37,"@bloomcalmly jajaja si!! son esos dulces que me toca probar y ni siquiera se de donde salen, creo que en pinatas y paquetes de gomitas",neutro
38,Age of ultron es la pelicula mas conectada con infinity war y con endgame https://t.co/OS2j8VFBG1,neutro
39,"NASA: Sismo de Oaxaca desplazo 45 centimetros el territorio mexicano
https://t.co/dMah2YtPFf https://t.co/YjIWiifBGl",neutro
40,"Estados Unidos esta de fiesta, recibira al mejor presidente  del continente Americano...para que Mexico crezca  y para cerrar de una vez por todas lo de borolas, Calderon y Vicente Fox  tiemblan..
AMLO llegara como el lider mas grande de America. #AMLOWashingtonTeEspera",neutro
41,"La muerte de Fabian Gutierrez: para Alfredo Cornejo se trato de ""un nuevo crimen vinculado al poder kirchnerista"" - https://t.co/2QkrrMpJpN",neutro
42,"!INDEPENDENCIA O NADA! Celebramos un ano mas de libertad plena y absoluta, realidad que no es negociable! Somos un pueblo libre y soberano hace 209 anos y asi continuara siendo por siempre. Libres, independientes y soberanos! #209AnosDeIndependencia https://t.co/k8BaoH9Sb0",neutro
43,cuando te das cuenta de lo q realmente vales no te volves a conformar con menos nunca mas ,neutro
44,"saben que estaria bueno? que spotify tenga una opcion de crear una ""sala"" donde cuentas se unan y se sincronicen asi poner una playlist y que todas escuchemos la misma cancion que este sonando e igual la cantidad que seamos tambien contara como si fuera reproduccion individual",neutro
45,@Cocaine_Manuel JAJAJJAJAJAJAJAJAJAJAJA gracias mor por recordarlo,neutro
46,"@Telenoticiasrd A lo oscuro meti la mano, a lo oscuro yo meti un pie ",neutro
47,"Si no es la cuarentena la que me esta engordando, es que estoy a punto de comerme un chicharron preparado a esta hora... Otra vez ",neutro
48,Cuidame bien que lo mio es serio,neutro
49,"#Tigres | Karen Luna sobre el plantel para Once:

""Es un equipo lleno de jugadoras de calidad, un nivel bastante alto, cualquier jugadora que se pare en este equipo va a aumentar su nivel, ganarse un lugar es dificil. Eso obliga a dar mas y ser mejor cada dia""

@DinastiaTigre https://t.co/mo8uunHjGz",neutro
50,Twitteo como si tuviera millones de followers ,neutro
51,"Ya escuchaste ""Caballos"" en #hearnow? https://t.co/NRj38ghGfP",neutro
52,"A unos dias de la visita de @lopezobrador_ a Trump, relei ""Oye, Trump"", el libro de denuncia contra el propio Trump que publico AMLO en el 2017.
Es casi surrealista leerlo ahora. 
Comparto un hilo con fragmentos. 
Asi pensaba el AMLO candidato: https://t.co/aX2A9Yf6sw",neutro
53,Las mejores clases de la vida son los drinks con mi papa https://t.co/5ETebBlLdW,neutro
54,"A una hora del gran estreno de @mexico_survivor
#SurvivorMexico
#SurvivorMexico",neutro
55,que pretendes?,neutro
56,No todo esta tan mal en el planeta.  https://t.co/n4eYHWtHU4,neutro
57,Baneskin mete curriculo en Bank Of America   https://t.co/1IqhNfSsKa https://t.co/tO3pO5HrKf,neutro
58,"El brasileno Max Da Silva Mendonca es el ""Penco-Activo"" para travesuras electorales y jaqueos que se conectan desde el C-5I. Lo sabemos! https://t.co/e7vUPolN2q",neutro
59,@cutetimithee gracias karlaa ,neutro
60,"El poder de una imagen impacta al mundo entero, y si hay lideres que pregonan con el ejemplo. Congruencia en tiempos de cuarentena https://t.co/2W9cSyFiBT",neutro
61,"@senadormotoa Barranquilla la ciudad de DIOS CHAR, no era la maravilla que nos vendieron. Lo que hay es hambre y desigualdad.",neutro
62,@Arachno_Cosas Muchas gracias ,neutro
63,"El 26 de julio de 1987, las fuerzas de seguridad entraron en el edificio con una orden de cierre de La Prensa firmada por el Gobernador de Panama, Alberto Velazquez.",neutro
64,@ledbeatlez Acepto la propuesta,neutro
65,Empezar a contestar cortante despues de ver algo que no me gusto is my passion,neutro
66,@Villafranco94 Asi como en el Betis lo tengo hasta con Havertz JAJA,neutro
67,Yo me pegaba con ellos a diario https://t.co/ntnaYcwR8g,neutro
68,?Que vigencia tiene el T-MEC? https://t.co/ui5RywOd3o,neutro
69,Y esto es el principio del epilogo de Elena Poniatowska. https://t.co/mWPBm2alsU,neutro
70,#ULTIMAHORA Contratos de Licitacion del IMSS arrojan que Zoe Robledo incurrio en el delito de Lavado de Dinero y Delincuencia Organizada al usar prestanombres para facturar con empresas fantasmas Licitacion Directa  con el IMSS https://t.co/xOdoSJfvoc,neutro
71,"@HLGatell Claro, eliminaron los comedores comunitarios, literalmente el Gobierno actual entrega maiz y frijoles con gorgojos, eliminaron las guarderias infantiles, no hay medicamentos ni para cancer, niotras enfermedades, perdida de empleos, desaparece el Seguro Popular, algo mas...",neutro
72,Feliz noche  #05deJulio #209AnosDeIndependencia @NicolasMaduro #ModoActivo,neutro
73,Cuidame bien que lo mio es serio,neutro
74,"@Urruchurtu @luisabinader #GonzaloEn1raVuelta  

Hay que seguir adelante, la transformacion ta en las manos y la fuerza de un hombre Gonzalo mi penco, el caballo Ganador! https://t.co/U3daj0Mq5w",neutro
75,"Presidente @NicolasMaduro hace un llamado al Poder Popular a proteger a la familia ""debemos controlar este brote, reducirlo"".

#209AnosDeIndependencia
https://t.co/PQt0SqbGaF",neutro
76," !Te compartimos un mito!

Si tu conoces otros mitos dejalos en los comentarios.

#CreandoCulturaArchivistica
 https://t.co/FIZEUWWEYP https://t.co/tnGrlrb4tj",neutro
77,"@JCTapiaLMB El amparo no seria ante la corte, es ante un Tribunal Superior.",neutro
78,"Cuando un nuevo ano empieza, nuevas oportunidades y puertas se abren. !Felicidades Lic. @FosadoErick! Secretario de Finanzas y Administracion de nuestro Partido. https://t.co/UDw92t5Zy3",neutro
79,"MARATON DE SEGUIDORES

SOLO PARA LOS QUE ESTEN EN CONTRA DE LOPEZ

1. Sigueme y Da RT
2. Sigue a todos los que den RT y [?]
3 Regresa el follow.

Nunca podran Callarnos!

La finalidad de esto es poder llegar a mas personas, para cambiar su perspectiva.
@BaksLive",neutro
80,"Padrino Lopez a la oposicion venezolana: ""No seran poder politico jamas en la vida"" https://t.co/TYxmwHNMzS",neutro
81,"Mi psicologo: El gato exorcista no existe
El gato exorcista: https://t.co/TXjaCpb03g",neutro
82,"Lo que no entienden es que al pasado de corrupcion,impunidad y violencia que ellos representan una aplastante mayoria de mexicanas y mexicanos dijimos ""Ya basta"" en las urnas.
No habra vuelta a ese pasado que anoran.
Pido ver, comentar,multiplicar con RT
 https://t.co/VTIsAQVLQA",neutro
83,"@MargaSaenz_Mx Tan divina, llego en 5.

- cuelga -",neutro
84,"Hasta cuando vas a permitir que los abuelos esten en la calle exponiendose, cuando sabes muy bien que deben estar en sus casas descansando y pasando sus ultimos dias tranquilos?
#5JSoldadoReacciona",neutro
85,la unica respuesta correcta https://t.co/pTcCMr6nTR,neutro
86,"!Magnifico! 

Esta noche de independencia, a partir de las 19:38 h, Venezuela podra disfrutar de una espectacular luna llena,  % iluminada.

A las 20:10, esta << de trueno>> formara un triangulo perfecto con Jupiter y Saturno, los dos planetas mas grandes del sistema solar. https://t.co/YdX04mheH2",neutro
87,"Pedimos disculpas al gobierno de Cristina Kirchner por tener sospechas acerca del asesinato del secretario de Cristina Kirchner que denuncio a Cristina Kirchner y que esta siendo investigado por la sobrina de Cristina Kirchner. Mala nuestra. 

@SantiCafiero @alferdez",neutro
88,"Recien vi la repeticion, buenisimo programa @dariobanegas @KafatiAlejandro.",neutro
89,me caga mandar una foto y que no me chuleen,neutro
90,"que chulada las personas que te mandan las fotos de ig con tu nombre, yo las tqmm",neutro
91,Contigo la vida dolia menos,neutro
92,Tengo mis metas bien claras ,neutro
93,"Tengo el mundo, si te tengo a ti",neutro
94,"Para conocedores:

Que hacemos todas las tardes despues de las seis PM 

ONCE ONCE 1M",neutro
95,"Me comentan que a @lopezobrador_ le dio diarrea de coraje por la portada de esta semana de @proceso porque lo exhibe como lo que realmente es... 

                  VENDEPATRIAS

*No le den RT para no hacerlo enojar mas. https://t.co/YnoKTwZN7v",neutro
96,"Aqui voy a estar , hablemos o no , esa fue la promesa .",neutro
97,Me sumo a esta sugerencia !! https://t.co/mpTaFQhjAs,neutro
98,@httpmyeon_ El pelon de los ojos grandes ,neutro
99,#NotiMippCI | Andrea Zeolla se suma al UDG Tenerife en la Segunda Division del futbol espanol. Lea mas [?] https://t.co/59qe2oD5vs #209AnosDeIndependencia https://t.co/BX6tGz4a3P,neutro
100,"https://t.co/uJ6XMUwTgZ #AYUDA El pequeno Raul de 2 anitos fue recientemente diagnosticado con Leucemia. Es un principe hermoso, cuya familia pide a todos que la ayudemos a salvarlo. Entre todos podemos, por poco que sea, es importante. Por favor lee, dona y comparte. #gracias",neutro
101,7 hombres abusaron sexualmente de una nena de DOCE ANOS y la fiscalia determino que la violacion fue CONSENTIDA. En que cabeza cabe pensar que una nena de doce anos quiere tener sexo con 7 hombres??????? LA VIOLARON. Y despues dicen que las nazis somos nosotras.,neutro
102,Que linda mi querida Tere. Palabras de mucho aliento. Bendicion3s para ti. Un abrazo https://t.co/DHwB7K9ZHj,neutro
103,?Como saldra Cambiemos de su actitud miserable cuando la Justicia aclare el asesinato de Gutierrez? Hablan de economia y callan sobre la deuda y la fuga. Invocan la Republica y aparece el espionaje. Tengan como oposicion la responsabilidad que no tuvieron para gobernar.,neutro
104,Con 3.721 Colombia ocupa hoy el lugar 7[?] a nivel mundial en nuevos casos positivos en las ultimas 24 horas y el 2[?] en Sudamerica despues de Brasil.,neutro
105,"@latinus_us Y ojala los meta a la carcel, todos nos imaginamos de quienes se tratan, ahora solamente es como dice usted, solo para reafirmar lo que ya creemos, usted metalos a la carcel y sus votos se iran para arriba  otra vez, por que en este momento va en picada.",neutro
106,"Esto decia sobre la indignidad de Pena frente a Trump.
#OyeTrump https://t.co/QrJb0Cq2MZ",neutro
107,La vida con pesto es mas feliz,neutro
108,"Aqui voy a estar , hablemos o no , esa fue la promesa .",neutro
109,Conalep tendra carrera de inteligencia artificial https://t.co/UOucSg9UCA,neutro
110,"#Opinion   |  ""La violencia en Mexico ha visto horrores tan espantosos como este, pero nunca en ese sitio y de esa manera y contra una persona como Garcia Harfuch"", escribe @LeonKrauze https://t.co/xRurHgnLjk",neutro
111,"Los hipocritas que pedian a gritos la intervencion de E.U. en nuestro pais 

Hoy lloran rabiosos por que El Presidente #AMLO mantiene una buena relacion de respeto, cordialidad y apoyo mutuo, con el vecino del norte

#AmloElMejorPresidenteDelMundo
#AMLOWashingtonTeEspera https://t.co/jkJRstoR3M",neutro
112,"Venezuela activara tratamientos precoces contra el coronavirus.

El Comite Nacional decidio modificar el esquema terapeutico y autorizo la aplicacion temprana de medicamentos como la cloroquina, para evitar la evolucion de los casos a grave. 

#CienciaEsSoberania https://t.co/mT77bcxs5z",neutro
113,mi amiga ensenandome a su ligue: https://t.co/FwHpPbfzjW,neutro
114,La Jirafa by Calle 13 https://t.co/CWT1eIjWGJ,neutro
115,"Confirmen si ya estan cansados del celular y la vida virtual, y solo quieren estar cara a cara con la gente que extranan",neutro
116,"hace 12 anos el padre de britney afirmo ante la justicia que ella padecia de demencia y pago para convertirse en su ""tutor legal"", hace 2 a britney la medicaron e internaron en contra de su voluntad. hoy ella no puede salir del pais o manejar sin tener autorizacion+ #FreeBritney https://t.co/KwCB3Pa6NL",neutro
117,"John Ackerman (@JohnMAckerman):

?Que opinas de esto? Si, tu, que hiciste berrinche porque segun tu, te expusieron por informar que tienes propiedades que no reportaste.
 https://t.co/xLp4kNvGKf via @https://twitter.com/eleconomista",neutro
118,"#UltimoMinuto: La Junta Central electoral informa que el primer boletin sera a las 8:30 de la noche. 

#Elecciones2020RD #DiarioLibre #Actualidad #Elecciones2020DL https://t.co/o7nB2J4Fzq",neutro
119,"Los numeros no me cuadran
me parece que Casals y su combo, los Vota Bien, los peledeistas, la familia de Rafy, los fupucistas, los bots del PLD, dona Mercy, Damaris, los fans de Laje y los vinvincistas votaron por @Farideraful...",neutro
120," TOP CENAS DE ELITE 

#4 Exposed da Cayetana (2x07)  - 36,9% https://t.co/yuLlQn7p1U",neutro
121,"Estamos de luto, 
los invito a que en estos momentos respetemos ala familia, hagamos mucha oracion para la familia Guillen, y no dejemos de compartir el caso de Vanessa, que no dejemos de luchar x ella, QUE ESTEMOS AL LADO DE SU FAMILIA PARA QUE SEPAN QUE NO EST@N SOL@S ",neutro
122,#ElectrolitChallenge AYUDENMEEEE DENLE LIKE Y RT PORFIIII https://t.co/k6Yhv9siUX,neutro
123,Creo que estamos ante el domingo mas domingo de toda la cuarentena.,neutro
124,@Anapalmam ?Hola?,neutro
125,"El 2019 fue un ano critico en materia forestal para Mexico, se ubico entre las cinco naciones de America Latina que mas bosques primarios perdieron. | Via: @MongabayLatam. https://t.co/GcXq7fvfaV",neutro
126,"""No solo no hay ciudad sin mercado, sino que la ciudad, antes que ciudad, fue mercado"".

Max Weber

- El futuro de la comida: Mercados y Centrales de Abasto en tiempos de #COVID19 [?] https://t.co/kC9lxzo69D
@ethoslabmx @joseluischicoma @FAOMexico @karinasanchez @TianaBHayden",neutro
127,@AnDiGu Llore como idiota pero no me gusto para nasa,neutro
128,@Its_Mochi7 @osi_v24 @BTS_twt Si llegue https://t.co/ApNJwOaFZu,neutro
